"H_Shannon","H_Renyi","H_Tsallis","H_Fisher","C_Shannon","C_Renyi","C_Tsallis","C_Fisher","Var_Shannon","Var_Renyi","Var_Tsallis","Var_Fisher","n","Model"
0.954517679980983,0.938179774076735,0.960713166218649,0.276140534111406,0.0460604099189823,0.0205495437929009,0.0210431069045961,0.00604848042508881,0.0892626198259367,0.0196043028542966,0.0611314663289501,4.26646308171146,"1000","ARMA22_M1"
0.953413368669486,0.936780919604175,0.959798775090781,0.273110797742519,0.04716326006588,0.0210345348964206,0.0215513792026415,0.00613244621606048,0.086999860777606,0.0241231928550795,0.0564476275529512,3.77405160114033,"1000","ARMA22_M1"
0.949709373130365,0.932204634617717,0.956799369502778,0.311618365356492,0.0509665992821065,0.022707979172536,0.0233070930438729,0.00759084763958161,0.074670013441104,0.0243446423221373,0.0460877221082222,4.01476262200586,"1000","ARMA22_M1"
0.94160827934785,0.922455174371247,0.950368189246965,0.358192832142247,0.0592769985501013,0.0263592776922604,0.0271568957562913,0.0102354071960735,0.0708611677354401,0.022775199658162,0.041736414198323,4.00634659649977,"1000","ARMA22_M1"
0.937636784930946,0.917748565227072,0.947243337361022,0.401238942711786,0.0633703776764334,0.028154490328497,0.0290593245153868,0.0123091207766697,0.089857695468822,0.0121281814429383,0.0619296624591818,4.75263569402256,"1000","ARMA22_M1"
0.945426055519667,0.927003085932684,0.953375185854902,0.311262657456439,0.0553375115944681,0.0246289295244782,0.0253295923380689,0.00826973088917324,0.0879277554746237,0.00821258919057504,0.0631271411065578,3.28124909447408,"1000","ARMA22_M1"
0.9363748253207,0.916348410291463,0.946311188867921,0.362304366709862,0.0646955532112048,0.028738072084673,0.0296777501382568,0.0113624129099412,0.0914951911271105,0.0204525127536795,0.0575527585349464,4.35550501457764,"1000","ARMA22_M1"
0.953866661806568,0.937300172289216,0.960138329449761,0.258195084971405,0.0466695966840704,0.0208160044297111,0.0213232049986166,0.00573411825943418,0.0823260689335875,0.0166267272328559,0.057192311614253,3.30938647290326,"1000","ARMA22_M1"
0.938841222307835,0.918908286456752,0.948014533083258,0.363155450523129,0.0619041824406558,0.0275025084786766,0.0283736452465412,0.0108690780182229,0.0945975944419802,0.0132887349764881,0.0639876828913814,4.18584818489292,"1000","ARMA22_M1"
0.949400629160835,0.931806588665867,0.956537898977613,0.295198338582776,0.0512460959561574,0.0228301804647759,0.0234361219599481,0.00723265044991376,0.0909442328280306,0.0127974369766235,0.0645663450954077,3.58264026824727,"1000","ARMA22_M1"
0.951923516299153,0.935161854041003,0.958739006576138,0.292756181681077,0.0488635846623395,0.0217892533565581,0.022338600560782,0.00682121344747222,0.0925366400802983,0.0106171286350767,0.0677182150361978,3.95002176649488,"1000","ARMA22_M1"
0.946195757408648,0.927911159768629,0.953974121838794,0.310751394638214,0.0545313218952228,0.0242741328406605,0.0249559392796196,0.00812924874806916,0.0705186112051444,0.036195006775605,0.0346085936423683,4.16732053337059,"1000","ARMA22_M1"
0.932162734009457,0.910744661570478,0.942568785367913,0.434842966188321,0.0684685872486519,0.0303646697248516,0.0314257014817939,0.0144978758675506,0.0714499392696157,0.0322772175763135,0.0346769974810739,4.82120441701275,"1000","ARMA22_M1"
0.924422341548182,0.902220425515901,0.936839816633024,0.464218314815794,0.0765950880693187,0.0339324672820859,0.0352345009350436,0.0174592287358433,0.0938203905131219,0.0247544116297109,0.0529237045126228,5.19650372932758,"1000","ARMA22_M1"
0.932858891718418,0.911600090777238,0.943141290407964,0.352510289655864,0.0677950686802639,0.0300717572249799,0.0311122346311099,0.0116285682253501,0.08068952265262,0.0358599113238738,0.0408576232028889,3.59174117789082,"1000","ARMA22_M1"
0.936236315901688,0.915783104030479,0.945934506636604,0.39992142719699,0.0645187024818433,0.0286460711074987,0.0295892193477803,0.0125097062726723,0.10381040067946,0.00442798912251083,0.0750899396952048,4.39858540039368,"1000","ARMA22_M1"
0.931999072387188,0.91083458285142,0.942628986773973,0.405197573737518,0.06883016440294,0.0305333977859689,0.0315992237884204,0.0135832114126647,0.0771914675660988,0.032842465803702,0.0386129168374141,4.99595144366951,"1000","ARMA22_M1"
0.928933788871454,0.907334443451444,0.940282094877653,0.404086306468321,0.0719767248300582,0.031911485078324,0.0330702733227709,0.0142119526402714,0.0984610742613922,0.0247112091731632,0.0570323566042685,4.73755224762575,"1000","ARMA22_M1"
0.941611823912323,0.922183840598957,0.950188400706727,0.365049639277831,0.0590607773197346,0.0262553045499877,0.0270526165631112,0.0103932524439785,0.0794995329360191,0.018433167329675,0.0509409842946967,4.20820725109119,"1000","ARMA22_M1"
0.943623218408959,0.924761063713317,0.951894332581685,0.319383130480006,0.0571277434302722,0.0254126692602974,0.0261582983906306,0.00877672966638108,0.0822190976182987,0.0223546135858049,0.0505225768750309,3.56353899915527,"1000","ARMA22_M1"
0.93741731751535,0.917395025022696,0.947008079479434,0.375053476352972,0.0634814743029714,0.0281995845379135,0.0291098530806909,0.0115286784037141,0.118405679822039,0.00601472467910496,0.0855065209406819,4.68493557511478,"1000","ARMA22_M1"
0.962603865717429,0.948555209580908,0.967459639322286,0.220723017774917,0.0379032235302366,0.0169536594848096,0.0172915409927625,0.00394501326440327,0.0637690486210137,0.00346265728543361,0.051020772279166,2.31234605700941,"1000","ARMA22_M1"
0.947013490991791,0.929310919330131,0.954896403858312,0.325414001682869,0.0540263478461839,0.0240648291020236,0.0247273741123706,0.00842670862357742,0.0740574149944951,0.0141753928600906,0.0498453073039568,3.51087385192057,"1000","ARMA22_M1"
0.937324740290207,0.917247582533042,0.94690994412676,0.352728910615831,0.0635494336439505,0.0282280239544776,0.0291408743882738,0.0108551282422614,0.0861246867014092,0.0171842003720156,0.054086652968127,3.89688818222548,"1000","ARMA22_M1"
0.939130491296884,0.919236338981862,0.948232537324742,0.381485551780784,0.0616167176364022,0.0273761328561813,0.028239679851112,0.0113611687281985,0.089498659114882,0.0157774530114901,0.0592469152994481,4.41213526269484,"1000","ARMA22_M1"
0.922884852618229,0.900454653800347,0.935647596844796,0.45897377609728,0.0781162189516474,0.0345961554864387,0.0359482952354561,0.0176341230011346,0.101099816593938,0.0181389631665343,0.0615399217672966,4.83817084463418,"1000","ARMA22_M1"
0.938390374079331,0.918373572478772,0.947659056547821,0.365814927288296,0.0623590820503487,0.0277017907494695,0.0285851571441361,0.0110344296400221,0.087769880409814,0.0218392239943316,0.0542825620789679,4.44564280797338,"1000","ARMA22_M1"
0.951584809797688,0.934493260702856,0.95830092637429,0.284481339324917,0.0490167356834483,0.0218496938324272,0.0224063486823449,0.0066515516234041,0.0863778521349816,0.000366179980935947,0.0685149737153304,3.27801435907239,"1000","ARMA22_M1"
0.945259174197512,0.926736873050029,0.953199508111655,0.321643311337957,0.0554637434048574,0.0246823790325724,0.0253871754076665,0.00856653312779815,0.0667559778876675,0.0278452623400457,0.0362933657090548,3.96717391667814,"1000","ARMA22_M1"
0.937083061940942,0.916607738973574,0.946483924313868,0.336315693006237,0.063539693167064,0.0282112833063809,0.0291308102674917,0.0103510988314428,0.101861767844986,0.0112847923419221,0.0713040931001399,3.69732802541617,"1000","ARMA22_M1"
0.950932867363432,0.933640002928476,0.957741467847663,0.280954243982637,0.0496652105427758,0.0221337077417177,0.0227050786973272,0.00666055343130291,0.10218503748725,0.00853378092240168,0.0767947701306846,3.90798784689891,"1000","ARMA22_M1"
0.926188365473398,0.904096763417139,0.938104623745089,0.447779856049099,0.0747026697765431,0.0330996966621691,0.0343447512918639,0.0163935742349478,0.119826083845257,0.0198264505900589,0.0751653202105903,5.60244084935622,"1000","ARMA22_M1"
0.964362347542495,0.950714520057055,0.968855832694944,0.203265397676694,0.0360307975567414,0.0161233786798237,0.0164310412296627,0.0034472230202707,0.0623862130023323,0.0100305721046175,0.0467269013092772,2.5060071297636,"1000","ARMA22_M1"
0.915232543249312,0.891802844140479,0.929778701276774,0.536543776609098,0.085771632848643,0.0379361605053976,0.03955160524312,0.0228238909096916,0.0680890054536355,0.0181723269829904,0.0365275253335626,5.65080344470778,"1000","ARMA22_M2"
0.894237769496397,0.869343211037459,0.914329334853379,0.639791874427963,0.106793454174185,0.0471254151255988,0.0495640259444339,0.0346818808654659,0.0954179879806486,-0.00025496862624378,0.0592406554297063,5.84339791242301,"1000","ARMA22_M2"
